"type";"variable";"prettyName";"year";"value"
"YLLs";"Total";"HCV related";2002;715
"YLLs";"Total";"Not related to HCV";2002;11333
"YLDs";"Total";"HCV+ acute";2002;177
"YLDs";"Total";"HCV+ chronic";2002;1660
"YLDs";"Total";"Cirrhosis";2002;234
"YLDs";"Total";"HCC";2002;8
"YLDs";"Total";"Transplant";2002;0
"YLDs";"Total";"Total";2002;2118
"DALYs";"Total";"HCV+ acute";2002;177
"DALYs";"Total";"HCV+ chronic";2002;1660
"DALYs";"Total";"Cirrhosis";2002;590
"DALYs";"Total";"HCC";2002;240
"DALYs";"Total";"Transplant";2002;0
"DALYs";"Total";"HCV related";2002;2915
"OVERLAPPING PREVALENCE";"Total";"Alive";2003;19329
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";2003;7800
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";2003;7379
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";2003;380
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";2003;6712
"DISCRETE PREVALENCE";"Total";"Cirrhosis";2003;779
"DISCRETE PREVALENCE";"Total";"HCC";2003;14
"DISCRETE PREVALENCE";"Total";"Transplant";2003;0
"INCIDENCE";"Total";"HCV+ acute";2003;509
"INCIDENCE";"Total";"HCV+ chronic";2003;492
"INCIDENCE";"Total";"Cirrhosis";2003;75
"INCIDENCE";"Total";"HCC";2003;8
"INCIDENCE";"Total";"Transplant";2003;0
"YEARLY MORTALITY";"Total";"Cirrhosis";2003;9
"YEARLY MORTALITY";"Total";"HCC";2003;6
"YEARLY MORTALITY";"Total";"Transplant";2003;0
"YEARLY MORTALITY";"Total";"HCV related";2003;19
"YEARLY MORTALITY";"Total";"Not related to HCV";2003;226
"CUMULATIVE MORTALITY";"Total";"HCV related";2003;258
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";2003;3770
"YLLs";"Total";"Cirrhosis";2003;349
"YLLs";"Total";"HCC";2003;218
"YLLs";"Total";"Transplant";2003;0
"YLLs";"Total";"HCV related";2003;735
"YLLs";"Total";"Not related to HCV";2003;11048
"YLDs";"Total";"HCV+ acute";2003;129
"YLDs";"Total";"HCV+ chronic";2003;1705
"YLDs";"Total";"Cirrhosis";2003;250
"YLDs";"Total";"HCC";2003;9
"YLDs";"Total";"Transplant";2003;0
"YLDs";"Total";"Total";2003;2123
"DALYs";"Total";"HCV+ acute";2003;129
"DALYs";"Total";"HCV+ chronic";2003;1705
"DALYs";"Total";"Cirrhosis";2003;630
"DALYs";"Total";"HCC";2003;232
"DALYs";"Total";"Transplant";2003;0
"DALYs";"Total";"HCV related";2003;2982
"OVERLAPPING PREVALENCE";"Total";"Alive";2004;19628
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";2004;7979
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";2004;7520
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";2004;422
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";2004;6732
"DISCRETE PREVALENCE";"Total";"Cirrhosis";2004;833
"DISCRETE PREVALENCE";"Total";"HCC";2004;15
"DISCRETE PREVALENCE";"Total";"Transplant";2004;0
"INCIDENCE";"Total";"HCV+ acute";2004;656
"INCIDENCE";"Total";"HCV+ chronic";2004;361
"INCIDENCE";"Total";"Cirrhosis";2004;77
"INCIDENCE";"Total";"HCC";2004;8
"INCIDENCE";"Total";"Transplant";2004;0
"YEARLY MORTALITY";"Total";"Cirrhosis";2004;9
"YEARLY MORTALITY";"Total";"HCC";2004;6
"YEARLY MORTALITY";"Total";"Transplant";2004;0
"YEARLY MORTALITY";"Total";"HCV related";2004;19
"YEARLY MORTALITY";"Total";"Not related to HCV";2004;226
"CUMULATIVE MORTALITY";"Total";"HCV related";2004;285
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";2004;4017
"YLLs";"Total";"Cirrhosis";2004;375
"YLLs";"Total";"HCC";2004;242
"YLLs";"Total";"Transplant";2004;0
"YLLs";"Total";"HCV related";2004;755
"YLLs";"Total";"Not related to HCV";2004;10738
"YLDs";"Total";"HCV+ acute";2004;167
"YLDs";"Total";"HCV+ chronic";2004;1710
"YLDs";"Total";"Cirrhosis";2004;265
"YLDs";"Total";"HCC";2004;9
"YLDs";"Total";"Transplant";2004;0
"YLDs";"Total";"Total";2004;2190
"DALYs";"Total";"HCV+ acute";2004;167
"DALYs";"Total";"HCV+ chronic";2004;1710
"DALYs";"Total";"Cirrhosis";2004;668
"DALYs";"Total";"HCC";2004;255
"DALYs";"Total";"Transplant";2004;0
"DALYs";"Total";"HCV related";2004;3074
"OVERLAPPING PREVALENCE";"Total";"Alive";2005;19899
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";2005;7985
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";2005;7495
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";2005;451
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";2005;6831
"DISCRETE PREVALENCE";"Total";"Cirrhosis";2005;881
"DISCRETE PREVALENCE";"Total";"HCC";2005;16
"DISCRETE PREVALENCE";"Total";"Transplant";2005;0
"INCIDENCE";"Total";"HCV+ acute";2005;538
"INCIDENCE";"Total";"HCV+ chronic";2005;467
"INCIDENCE";"Total";"Cirrhosis";2005;79
"INCIDENCE";"Total";"HCC";2005;9
"INCIDENCE";"Total";"Transplant";2005;0
"YEARLY MORTALITY";"Total";"Cirrhosis";2005;10
"YEARLY MORTALITY";"Total";"HCC";2005;7
"YEARLY MORTALITY";"Total";"Transplant";2005;0
"YEARLY MORTALITY";"Total";"HCV related";2005;21
"YEARLY MORTALITY";"Total";"Not related to HCV";2005;222
"CUMULATIVE MORTALITY";"Total";"HCV related";2005;314
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";2005;4270
"YLLs";"Total";"Cirrhosis";2005;382
"YLLs";"Total";"HCC";2005;256
"YLLs";"Total";"Transplant";2005;0
"YLLs";"Total";"HCV related";2005;811
"YLLs";"Total";"Not related to HCV";2005;10377
"YLDs";"Total";"HCV+ acute";2005;137
"YLDs";"Total";"HCV+ chronic";2005;1735
"YLDs";"Total";"Cirrhosis";2005;280
"YLDs";"Total";"HCC";2005;10
"YLDs";"Total";"Transplant";2005;0
"YLDs";"Total";"Total";2005;2199
"DALYs";"Total";"HCV+ acute";2005;137
"DALYs";"Total";"HCV+ chronic";2005;1735
"DALYs";"Total";"Cirrhosis";2005;690
"DALYs";"Total";"HCC";2005;271
"DALYs";"Total";"Transplant";2005;0
"DALYs";"Total";"HCV related";2005;3142
"OVERLAPPING PREVALENCE";"Total";"Alive";2006;20126
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";2006;8037
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";2006;7527
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";2006;491
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";2006;6859
"DISCRETE PREVALENCE";"Total";"Cirrhosis";2006;922
"DISCRETE PREVALENCE";"Total";"HCC";2006;16
"DISCRETE PREVALENCE";"Total";"Transplant";2006;0
"INCIDENCE";"Total";"HCV+ acute";2006;563
"INCIDENCE";"Total";"HCV+ chronic";2006;383
"INCIDENCE";"Total";"Cirrhosis";2006;79
"INCIDENCE";"Total";"HCC";2006;10
"INCIDENCE";"Total";"Transplant";2006;0
"YEARLY MORTALITY";"Total";"Cirrhosis";2006;10
"YEARLY MORTALITY";"Total";"HCC";2006;8
"YEARLY MORTALITY";"Total";"Transplant";2006;0
"YEARLY MORTALITY";"Total";"HCV related";2006;22
"YEARLY MORTALITY";"Total";"Not related to HCV";2006;221
"CUMULATIVE MORTALITY";"Total";"HCV related";2006;344
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";2006;4514
"YLLs";"Total";"Cirrhosis";2006;385
"YLLs";"Total";"HCC";2006;271
"YLLs";"Total";"Transplant";2006;0
"YLLs";"Total";"HCV related";2006;825
"YLLs";"Total";"Not related to HCV";2006;10132
"YLDs";"Total";"HCV+ acute";2006;143
"YLDs";"Total";"HCV+ chronic";2006;1742
"YLDs";"Total";"Cirrhosis";2006;290
"YLDs";"Total";"HCC";2006;10
"YLDs";"Total";"Transplant";2006;0
"YLDs";"Total";"Total";2006;2218
"DALYs";"Total";"HCV+ acute";2006;143
"DALYs";"Total";"HCV+ chronic";2006;1742
"DALYs";"Total";"Cirrhosis";2006;714
"DALYs";"Total";"HCC";2006;285
"DALYs";"Total";"Transplant";2006;0
"DALYs";"Total";"HCV related";2006;3149
"OVERLAPPING PREVALENCE";"Total";"Alive";2007;20388
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";2007;7810
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";2007;7239
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";2007;520
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";2007;6867
"DISCRETE PREVALENCE";"Total";"Cirrhosis";2007;966
"DISCRETE PREVALENCE";"Total";"HCC";2007;17
"DISCRETE PREVALENCE";"Total";"Transplant";2007;0
"INCIDENCE";"Total";"HCV+ acute";2007;304
"INCIDENCE";"Total";"HCV+ chronic";2007;399
"INCIDENCE";"Total";"Cirrhosis";2007;79
"INCIDENCE";"Total";"HCC";2007;10
"INCIDENCE";"Total";"Transplant";2007;0
"YEARLY MORTALITY";"Total";"Cirrhosis";2007;10
"YEARLY MORTALITY";"Total";"HCC";2007;8
"YEARLY MORTALITY";"Total";"Transplant";2007;0
"YEARLY MORTALITY";"Total";"HCV related";2007;23
"YEARLY MORTALITY";"Total";"Not related to HCV";2007;218
"CUMULATIVE MORTALITY";"Total";"HCV related";2007;375
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";2007;4760
"YLLs";"Total";"Cirrhosis";2007;397
"YLLs";"Total";"HCC";2007;276
"YLLs";"Total";"Transplant";2007;0
"YLLs";"Total";"HCV related";2007;839
"YLLs";"Total";"Not related to HCV";2007;9910
"YLDs";"Total";"HCV+ acute";2007;77
"YLDs";"Total";"HCV+ chronic";2007;1744
"YLDs";"Total";"Cirrhosis";2007;300
"YLDs";"Total";"HCC";2007;11
"YLDs";"Total";"Transplant";2007;0
"YLDs";"Total";"Total";2007;2165
"DALYs";"Total";"HCV+ acute";2007;77
"DALYs";"Total";"HCV+ chronic";2007;1744
"DALYs";"Total";"Cirrhosis";2007;734
"DALYs";"Total";"HCC";2007;288
"DALYs";"Total";"Transplant";2007;1
"DALYs";"Total";"HCV related";2007;3112
"OVERLAPPING PREVALENCE";"Total";"Alive";2008;20602
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";2008;7774
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";2008;7177
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";2008;550
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";2008;6679
"DISCRETE PREVALENCE";"Total";"Cirrhosis";2008;1003
"DISCRETE PREVALENCE";"Total";"HCC";2008;18
"DISCRETE PREVALENCE";"Total";"Transplant";2008;0
"INCIDENCE";"Total";"HCV+ acute";2008;442
"INCIDENCE";"Total";"HCV+ chronic";2008;213
"INCIDENCE";"Total";"Cirrhosis";2008;79
"INCIDENCE";"Total";"HCC";2008;11
"INCIDENCE";"Total";"Transplant";2008;0
"YEARLY MORTALITY";"Total";"Cirrhosis";2008;11
"YEARLY MORTALITY";"Total";"HCC";2008;8
"YEARLY MORTALITY";"Total";"Transplant";2008;0
"YEARLY MORTALITY";"Total";"HCV related";2008;23
"YEARLY MORTALITY";"Total";"Not related to HCV";2008;219
"CUMULATIVE MORTALITY";"Total";"HCV related";2008;407
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";2008;4997
"YLLs";"Total";"Cirrhosis";2008;415
"YLLs";"Total";"HCC";2008;290
"YLLs";"Total";"Transplant";2008;0
"YLLs";"Total";"HCV related";2008;859
"YLLs";"Total";"Not related to HCV";2008;9710
"YLDs";"Total";"HCV+ acute";2008;112
"YLDs";"Total";"HCV+ chronic";2008;1696
"YLDs";"Total";"Cirrhosis";2008;309
"YLDs";"Total";"HCC";2008;11
"YLDs";"Total";"Transplant";2008;0
"YLDs";"Total";"Total";2008;2167
"DALYs";"Total";"HCV+ acute";2008;112
"DALYs";"Total";"HCV+ chronic";2008;1696
"DALYs";"Total";"Cirrhosis";2008;747
"DALYs";"Total";"HCC";2008;308
"DALYs";"Total";"Transplant";2008;1
"DALYs";"Total";"HCV related";2008;3168
"OVERLAPPING PREVALENCE";"Total";"Alive";2009;20835
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";2009;7744
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";2009;7127
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";2009;564
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";2009;6621
"DISCRETE PREVALENCE";"Total";"Cirrhosis";2009;1033
"DISCRETE PREVALENCE";"Total";"HCC";2009;18
"DISCRETE PREVALENCE";"Total";"Transplant";2009;1
"INCIDENCE";"Total";"HCV+ acute";2009;487
"INCIDENCE";"Total";"HCV+ chronic";2009;314
"INCIDENCE";"Total";"Cirrhosis";2009;76
"INCIDENCE";"Total";"HCC";2009;12
"INCIDENCE";"Total";"Transplant";2009;1
"YEARLY MORTALITY";"Total";"Cirrhosis";2009;11
"YEARLY MORTALITY";"Total";"HCC";2009;9
"YEARLY MORTALITY";"Total";"Transplant";2009;0
"YEARLY MORTALITY";"Total";"HCV related";2009;24
"YEARLY MORTALITY";"Total";"Not related to HCV";2009;221
"CUMULATIVE MORTALITY";"Total";"HCV related";2009;437
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";2009;5238
"YLLs";"Total";"Cirrhosis";2009;403
"YLLs";"Total";"HCC";2009;317
"YLLs";"Total";"Transplant";2009;0
"YLLs";"Total";"HCV related";2009;878
"YLLs";"Total";"Not related to HCV";2009;9529
"YLDs";"Total";"HCV+ acute";2009;124
"YLDs";"Total";"HCV+ chronic";2009;1682
"YLDs";"Total";"Cirrhosis";2009;318
"YLDs";"Total";"HCC";2009;11
"YLDs";"Total";"Transplant";2009;1
"YLDs";"Total";"Total";2009;2169
"DALYs";"Total";"HCV+ acute";2009;124
"DALYs";"Total";"HCV+ chronic";2009;1682
"DALYs";"Total";"Cirrhosis";2009;756
"DALYs";"Total";"HCC";2009;331
"DALYs";"Total";"Transplant";2009;1
"DALYs";"Total";"HCV related";2009;3180
"OVERLAPPING PREVALENCE";"Total";"Alive";2010;21013
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";2010;7677
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";2010;7023
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";2010;585
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";2010;6554
"DISCRETE PREVALENCE";"Total";"Cirrhosis";2010;1062
"DISCRETE PREVALENCE";"Total";"HCC";2010;19
"DISCRETE PREVALENCE";"Total";"Transplant";2010;1
"INCIDENCE";"Total";"HCV+ acute";2010;461
"INCIDENCE";"Total";"HCV+ chronic";2010;351
"INCIDENCE";"Total";"Cirrhosis";2010;76
"INCIDENCE";"Total";"HCC";2010;12
"INCIDENCE";"Total";"Transplant";2010;1
"YEARLY MORTALITY";"Total";"Cirrhosis";2010;11
"YEARLY MORTALITY";"Total";"HCC";2010;9
"YEARLY MORTALITY";"Total";"Transplant";2010;0
"YEARLY MORTALITY";"Total";"HCV related";2010;25
"YEARLY MORTALITY";"Total";"Not related to HCV";2010;221
"CUMULATIVE MORTALITY";"Total";"HCV related";2010;469
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";2010;5490
"YLLs";"Total";"Cirrhosis";2010;408
"YLLs";"Total";"HCC";2010;298
"YLLs";"Total";"Transplant";2010;0
"YLLs";"Total";"HCV related";2010;871
"YLLs";"Total";"Not related to HCV";2010;9347
"YLDs";"Total";"HCV+ acute";2010;117
"YLDs";"Total";"HCV+ chronic";2010;1665
"YLDs";"Total";"Cirrhosis";2010;325
"YLDs";"Total";"HCC";2010;12
"YLDs";"Total";"Transplant";2010;1
"YLDs";"Total";"Total";2010;2157
"DALYs";"Total";"HCV+ acute";2010;117
"DALYs";"Total";"HCV+ chronic";2010;1665
"DALYs";"Total";"Cirrhosis";2010;760
"DALYs";"Total";"HCC";2010;316
"DALYs";"Total";"Transplant";2010;1
"DALYs";"Total";"HCV related";2010;3165
"OVERLAPPING PREVALENCE";"Total";"Alive";2011;21147
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";2011;7500
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";2011;6828
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";2011;614
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";2011;6467
"DISCRETE PREVALENCE";"Total";"Cirrhosis";2011;1096
"DISCRETE PREVALENCE";"Total";"HCC";2011;20
"DISCRETE PREVALENCE";"Total";"Transplant";2011;1
"INCIDENCE";"Total";"HCV+ acute";2011;365
"INCIDENCE";"Total";"HCV+ chronic";2011;328
"INCIDENCE";"Total";"Cirrhosis";2011;75
"INCIDENCE";"Total";"HCC";2011;13
"INCIDENCE";"Total";"Transplant";2011;1
"YEARLY MORTALITY";"Total";"Cirrhosis";2011;11
"YEARLY MORTALITY";"Total";"HCC";2011;9
"YEARLY MORTALITY";"Total";"Transplant";2011;0
"YEARLY MORTALITY";"Total";"HCV related";2011;26
"YEARLY MORTALITY";"Total";"Not related to HCV";2011;218
"CUMULATIVE MORTALITY";"Total";"HCV related";2011;503
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";2011;5729
"YLLs";"Total";"Cirrhosis";2011;395
"YLLs";"Total";"HCC";2011;314
"YLLs";"Total";"Transplant";2011;0
"YLLs";"Total";"HCV related";2011;902
"YLLs";"Total";"Not related to HCV";2011;9142
"YLDs";"Total";"HCV+ acute";2011;93
"YLDs";"Total";"HCV+ chronic";2011;1643
"YLDs";"Total";"Cirrhosis";2011;334
"YLDs";"Total";"HCC";2011;13
"YLDs";"Total";"Transplant";2011;1
"YLDs";"Total";"Total";2011;2118
"DALYs";"Total";"HCV+ acute";2011;93
"DALYs";"Total";"HCV+ chronic";2011;1643
"DALYs";"Total";"Cirrhosis";2011;758
"DALYs";"Total";"HCC";2011;332
"DALYs";"Total";"Transplant";2011;1
"DALYs";"Total";"HCV related";2011;3158
"OVERLAPPING PREVALENCE";"Total";"Alive";2012;21247
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";2012;7360
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";2012;6652
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";2012;633
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";2012;6332
"DISCRETE PREVALENCE";"Total";"Cirrhosis";2012;1119
"DISCRETE PREVALENCE";"Total";"HCC";2012;20
"DISCRETE PREVALENCE";"Total";"Transplant";2012;1
"INCIDENCE";"Total";"HCV+ acute";2012;358
"INCIDENCE";"Total";"HCV+ chronic";2012;258
"INCIDENCE";"Total";"Cirrhosis";2012;73
"INCIDENCE";"Total";"HCC";2012;13
"INCIDENCE";"Total";"Transplant";2012;1
"YEARLY MORTALITY";"Total";"Cirrhosis";2012;11
"YEARLY MORTALITY";"Total";"HCC";2012;9
"YEARLY MORTALITY";"Total";"Transplant";2012;0
"YEARLY MORTALITY";"Total";"HCV related";2012;26
"YEARLY MORTALITY";"Total";"Not related to HCV";2012;219
"CUMULATIVE MORTALITY";"Total";"HCV related";2012;537
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";2012;5967
"YLLs";"Total";"Cirrhosis";2012;384
"YLLs";"Total";"HCC";2012;306
"YLLs";"Total";"Transplant";2012;0
"YLLs";"Total";"HCV related";2012;894
"YLLs";"Total";"Not related to HCV";2012;9033
"YLDs";"Total";"HCV+ acute";2012;91
"YLDs";"Total";"HCV+ chronic";2012;1608
"YLDs";"Total";"Cirrhosis";2012;337
"YLDs";"Total";"HCC";2012;13
"YLDs";"Total";"Transplant";2012;1
"YLDs";"Total";"Total";2012;2090
"DALYs";"Total";"HCV+ acute";2012;91
"DALYs";"Total";"HCV+ chronic";2012;1608
"DALYs";"Total";"Cirrhosis";2012;756
"DALYs";"Total";"HCC";2012;322
"DALYs";"Total";"Transplant";2012;1
"DALYs";"Total";"HCV related";2012;3132
"OVERLAPPING PREVALENCE";"Total";"Alive";2013;21361
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";2013;7176
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";2013;6452
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";2013;642
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";2013;6174
"DISCRETE PREVALENCE";"Total";"Cirrhosis";2013;1146
"DISCRETE PREVALENCE";"Total";"HCC";2013;20
"DISCRETE PREVALENCE";"Total";"Transplant";2013;1
"INCIDENCE";"Total";"HCV+ acute";2013;346
"INCIDENCE";"Total";"HCV+ chronic";2013;255
"INCIDENCE";"Total";"Cirrhosis";2013;71
"INCIDENCE";"Total";"HCC";2013;13
"INCIDENCE";"Total";"Transplant";2013;1
"YEARLY MORTALITY";"Total";"Cirrhosis";2013;11
"YEARLY MORTALITY";"Total";"HCC";2013;9
"YEARLY MORTALITY";"Total";"Transplant";2013;0
"YEARLY MORTALITY";"Total";"HCV related";2013;26
"YEARLY MORTALITY";"Total";"Not related to HCV";2013;219
"CUMULATIVE MORTALITY";"Total";"HCV related";2013;570
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";2013;6221
"YLLs";"Total";"Cirrhosis";2013;377
"YLLs";"Total";"HCC";2013;287
"YLLs";"Total";"Transplant";2013;0
"YLLs";"Total";"HCV related";2013;888
"YLLs";"Total";"Not related to HCV";2013;8803
"YLDs";"Total";"HCV+ acute";2013;88
"YLDs";"Total";"HCV+ chronic";2013;1568
"YLDs";"Total";"Cirrhosis";2013;343
"YLDs";"Total";"HCC";2013;13
"YLDs";"Total";"Transplant";2013;1
"YLDs";"Total";"Total";2013;2045
"DALYs";"Total";"HCV+ acute";2013;88
"DALYs";"Total";"HCV+ chronic";2013;1568
"DALYs";"Total";"Cirrhosis";2013;749
"DALYs";"Total";"HCC";2013;302
"DALYs";"Total";"Transplant";2013;1
"DALYs";"Total";"HCV related";2013;3039
"OVERLAPPING PREVALENCE";"Total";"Alive";2014;21472
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";2014;7031
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";2014;6303
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";2014;654
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";2014;6038
"DISCRETE PREVALENCE";"Total";"Cirrhosis";2014;1157
"DISCRETE PREVALENCE";"Total";"HCC";2014;20
"DISCRETE PREVALENCE";"Total";"Transplant";2014;2
"INCIDENCE";"Total";"HCV+ acute";2014;336
"INCIDENCE";"Total";"HCV+ chronic";2014;245
"INCIDENCE";"Total";"Cirrhosis";2014;69
"INCIDENCE";"Total";"HCC";2014;14
"INCIDENCE";"Total";"Transplant";2014;2
"YEARLY MORTALITY";"Total";"Cirrhosis";2014;11
"YEARLY MORTALITY";"Total";"HCC";2014;9
"YEARLY MORTALITY";"Total";"Transplant";2014;0
"YEARLY MORTALITY";"Total";"HCV related";2014;26
"YEARLY MORTALITY";"Total";"Not related to HCV";2014;225
"CUMULATIVE MORTALITY";"Total";"HCV related";2014;603
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";2014;6466
"YLLs";"Total";"Cirrhosis";2014;376
"YLLs";"Total";"HCC";2014;300
"YLLs";"Total";"Transplant";2014;0
"YLLs";"Total";"HCV related";2014;875
"YLLs";"Total";"Not related to HCV";2014;8753
"YLDs";"Total";"HCV+ acute";2014;85
"YLDs";"Total";"HCV+ chronic";2014;1534
"YLDs";"Total";"Cirrhosis";2014;347
"YLDs";"Total";"HCC";2014;13
"YLDs";"Total";"Transplant";2014;1
"YLDs";"Total";"Total";2014;2013
"DALYs";"Total";"HCV+ acute";2014;85
"DALYs";"Total";"HCV+ chronic";2014;1534
"DALYs";"Total";"Cirrhosis";2014;766
"DALYs";"Total";"HCC";2014;316
"DALYs";"Total";"Transplant";2014;1
"DALYs";"Total";"HCV related";2014;2977
"OVERLAPPING PREVALENCE";"Total";"Alive";2015;21591
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";2015;6901
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";2015;6150
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";2015;669
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";2015;5894
"DISCRETE PREVALENCE";"Total";"Cirrhosis";2015;1163
"DISCRETE PREVALENCE";"Total";"HCC";2015;19
"DISCRETE PREVALENCE";"Total";"Transplant";2015;2
"INCIDENCE";"Total";"HCV+ acute";2015;330
"INCIDENCE";"Total";"HCV+ chronic";2015;239
"INCIDENCE";"Total";"Cirrhosis";2015;66
"INCIDENCE";"Total";"HCC";2015;14
"INCIDENCE";"Total";"Transplant";2015;2
"YEARLY MORTALITY";"Total";"Cirrhosis";2015;12
"YEARLY MORTALITY";"Total";"HCC";2015;10
"YEARLY MORTALITY";"Total";"Transplant";2015;0
"YEARLY MORTALITY";"Total";"HCV related";2015;27
"YEARLY MORTALITY";"Total";"Not related to HCV";2015;224
"CUMULATIVE MORTALITY";"Total";"HCV related";2015;639
"CUMULATIVE MORTALITY";"Total";"Not related to HCV";2015;6715
"YLLs";"Total";"Cirrhosis";2015;368
"YLLs";"Total";"HCC";2015;308
"YLLs";"Total";"Transplant";2015;0
"YLLs";"Total";"HCV related";2015;848
"YLLs";"Total";"Not related to HCV";2015;8567
"YLDs";"Total";"HCV+ acute";2015;84
"YLDs";"Total";"HCV+ chronic";2015;1497
"YLDs";"Total";"Cirrhosis";2015;350
"YLDs";"Total";"HCC";2015;12
"YLDs";"Total";"Transplant";2015;1
"YLDs";"Total";"Total";2015;1982
"DALYs";"Total";"HCV+ acute";2015;84
"DALYs";"Total";"HCV+ chronic";2015;1497
"DALYs";"Total";"Cirrhosis";2015;761
"DALYs";"Total";"HCC";2015;325
"DALYs";"Total";"Transplant";2015;1
"DALYs";"Total";"HCV related";2015;2950
"OVERLAPPING PREVALENCE";"Total";"Alive";2016;21661
"OVERLAPPING PREVALENCE";"Total";"HCV+ (incl. treatment)";2016;6743
"OVERLAPPING PREVALENCE";"Total";"HCV+ (excl. treatment)";2016;5973
"OVERLAPPING PREVALENCE";"Total";"HCV treatment (excl. transplant)";2016;680
"DISCRETE PREVALENCE";"Total";"HCV+ chronic";2016;5738
"DISCRETE PREVALENCE";"Total";"Cirrhosis";2016;1188
"DISCRETE PREVALENCE";"Total";"HCC";2016;20
"DISCRETE PREVALENCE";"Total";"Transplant";2016;2
"INCIDENCE";"Total";"HCV+ acute";2016;323
"INCIDENCE";"Total";"HCV+ chronic";2016;235
"INCIDENCE";"Total";"Cirrhosis";2016;65
"INCIDENCE";"Total";"HCC";2016;14
"INCIDENCE";"Total";"Transplant";2016;2
"YEARLY MORTALITY";"Total";"Cirrhosis";2016;11
"YEARLY MORTALITY";"Total";"HCC";2016;10
"YEARLY MORTALITY";"Total";"Transplant";2016;0
"YEARLY MORTALITY";"Total";"HCV related";2016;27
